C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_38_279.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_38_279.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_38_279.jpg,0,0,0,7.793381E-05
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_38_363.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_38_363.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_38_363.jpg,0,0,0,7.814737E-05
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_38_447.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_38_447.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_38_447.jpg,0,0,0,7.795468E-05
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_38_539.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_38_539.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_38_539.jpg,0,0,0,7.839611E-05
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_38_615.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_38_615.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_38_615.jpg,0,0,0,7.78106E-05
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_38_707.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_38_707.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_38_707.jpg,0,0,0,7.84983E-05
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_38_787.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_38_787.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_38_787.jpg,0,0,0,7.8741E-05
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_38_867.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_38_867.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_38_867.jpg,0,0,0,7.796679E-05
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_38_950.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_38_950.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_38_950.jpg,0,0,0,7.841817E-05
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_39_035.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_39_035.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_39_035.jpg,0,0,0,7.800614E-05
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_39_117.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_39_117.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_39_117.jpg,0,0,0,7.773694E-05
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_39_202.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_39_202.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_39_202.jpg,0,0,0,7.810799E-05
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_39_285.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_39_285.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_39_285.jpg,0,0,0,7.797129E-05
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_39_369.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_39_369.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_39_369.jpg,0,0,0,7.859561E-05
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_39_453.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_39_453.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_39_453.jpg,0,0,0,7.781928E-05
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_39_537.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_39_537.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_39_537.jpg,0,0,0,7.783066E-05
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_39_620.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_39_620.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_39_620.jpg,0,0,0,7.803929E-05
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_39_703.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_39_703.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_39_703.jpg,0,0,0,7.817394E-05
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_39_787.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_39_787.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_39_787.jpg,0,0,0,7.812159E-05
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_39_872.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_39_872.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_39_872.jpg,0,0,0,7.993439E-05
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_39_955.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_39_955.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_39_955.jpg,0,0,0,7.864927E-05
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_40_039.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_40_039.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_40_039.jpg,0,0,0,7.763167E-05
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_40_123.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_40_123.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_40_123.jpg,0,0,0,7.804426E-05
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_40_207.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_40_207.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_40_207.jpg,0,0,0,7.807207E-05
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_40_291.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_40_291.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_40_291.jpg,0,0,0,7.799662E-05
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_40_375.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_40_375.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_40_375.jpg,0,0,0,7.787842E-05
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_40_459.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_40_459.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_40_459.jpg,0,0,0,7.805516E-05
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_40_559.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_40_559.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_40_559.jpg,0,0.2808486,0,0.3224721
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_40_692.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_40_692.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_40_692.jpg,0,0.6944181,0,1.320935
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_40_798.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_40_798.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_40_798.jpg,0,1,0,2.583443
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_40_882.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_40_882.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_40_882.jpg,0,1,0,3.522672
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_40_966.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_40_966.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_40_966.jpg,0,1,0,4.460259
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_41_052.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_41_052.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_41_052.jpg,0,1,0,5.389707
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_41_136.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_41_136.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_41_136.jpg,0,1,0,6.541497
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_41_223.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_41_223.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_41_223.jpg,-0.2,1,0,7.446262
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_41_367.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_41_367.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_41_367.jpg,-0.5500001,1,0,8.956814
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_41_476.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_41_476.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_41_476.jpg,-0.8500001,1,0,10.16197
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_41_566.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_41_566.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_41_566.jpg,-0.72496,1,0,11.0254
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_41_720.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_41_720.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_41_720.jpg,-0.2695294,1,0,12.63758
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_41_826.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_41_826.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_41_826.jpg,0,1,0,13.95075
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_41_912.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_41_912.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_41_912.jpg,0,1,0,14.7896
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_41_995.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_41_995.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_41_995.jpg,-0.2,1,0,15.64068
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_42_143.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_42_143.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_42_143.jpg,0,1,0,17.28542
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_42_226.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_42_226.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_42_226.jpg,0,1,0,18.10344
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_42_329.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_42_329.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_42_329.jpg,0,1,0,19.02763
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_42_414.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_42_414.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_42_414.jpg,0,1,0,20.11784
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_42_498.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_42_498.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_42_498.jpg,0,1,0,20.91236
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_42_581.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_42_581.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_42_581.jpg,0,1,0,21.70311
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_42_664.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_42_664.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_42_664.jpg,0,1,0,22.49105
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_42_748.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_42_748.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_42_748.jpg,0,1,0,23.27539
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_42_836.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_42_836.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_42_836.jpg,-0.25,1,0,24.21856
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_42_982.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_42_982.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_42_982.jpg,-0.6000001,1,0,25.34287
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_43_087.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_43_087.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_43_087.jpg,-0.499467,1,0,26.18965
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_43_240.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_43_240.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_43_240.jpg,-0.04710931,1,0,27.66311
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_43_347.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_43_347.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_43_347.jpg,0,1,0,28.58816
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_43_434.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_43_434.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_43_434.jpg,-0.25,1,0,29.48726
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_43_581.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_43_581.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_43_581.jpg,-0.6000001,1,0,30.13614
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_43_685.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_43_685.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_43_685.jpg,-0.5022864,1,0,30.17519
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_43_837.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_43_837.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_43_837.jpg,-0.05135372,0.5490673,0,30.07645
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_43_927.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_43_927.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_43_927.jpg,0,0.8217927,0,30.14665
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_44_014.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_44_014.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_44_014.jpg,0,1,0,30.18997
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_44_120.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_44_120.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_44_120.jpg,0,1,0,30.19023
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_44_203.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_44_203.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_44_203.jpg,0,1,0,30.19065
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_44_287.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_44_287.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_44_287.jpg,0,1,0,30.19025
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_44_374.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_44_374.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_44_374.jpg,0,1,0,30.19027
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_44_463.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_44_463.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_44_463.jpg,0,1,0,30.18997
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_44_546.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_44_546.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_44_546.jpg,0,1,0,30.19029
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_44_630.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_44_630.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_44_630.jpg,0,1,0,30.19028
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_44_716.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_44_716.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_44_716.jpg,0,1,0,30.19024
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_44_800.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_44_800.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_44_800.jpg,0,1,0,30.19023
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_44_885.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_44_885.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_44_885.jpg,0,1,0,30.19025
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_44_964.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_44_964.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_44_964.jpg,0,1,0,30.19036
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_45_049.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_45_049.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_45_049.jpg,0,1,0,30.19024
C:\Users\wky5766xx\Desktop\Training-Data\IMG\center_2020_06_10_20_09_45_135.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\left_2020_06_10_20_09_45_135.jpg,C:\Users\wky5766xx\Desktop\Training-Data\IMG\right_2020_06_10_20_09_45_135.jpg,0,1,0,30.19027
